,iexp,character,scattered_re_0,scattered_im_0,scattered_re_1,scattered_im_1,scattered_re_2,scattered_im_2,scattered_re_3,scattered_im_3,scattered_re_4,scattered_im_4,scattered_re_5,scattered_im_5,scattered_re_6,scattered_im_6,scattered_re_7,scattered_im_7,scattered_re_8,scattered_im_8,scattered_re_9,scattered_im_9,scattered_re_10,scattered_im_10,scattered_re_11,scattered_im_11,scattered_re_12,scattered_im_12,scattered_re_13,scattered_im_13,scattered_re_14,scattered_im_14,scattered_re_15,scattered_im_15,scattered_re_16,scattered_im_16,scattered_re_17,scattered_im_17
590,999,daisy,-0.35603765,-0.039897542,-0.16481654,-0.45965222,0.177341,0.5885335,-0.007056436,0.28114614,-0.15434265,0.36340755,-0.7036023,0.089449435,0.14742999,0.14256015,0.19175337,0.1773775,0.31625295,0.2808607,0.11004762,0.13407001,0.11500116,0.18860616,-0.07927338,0.24133076,-0.0933551,0.1353923,-0.16966838,-0.0056069936,-0.12036375,0.18597937,-0.022841705,-0.1348908,0.023430698,0.03109161,-0.08899335,0.44357505
591,999,daisy,0.25276682,0.094247416,0.18706888,0.2235007,-0.19909935,0.62294006,0.1921115,-0.10448935,0.27074215,-0.13340847,0.33020365,-0.037629362,0.20084533,-0.021616656,0.24023896,-0.017711276,0.32879266,-0.0067373426,0.1578043,0.22575499,0.07180206,0.3600975,-0.3293432,0.38738513,-0.2923908,0.16946004,-0.36453632,-0.18256329,0.23541903,-0.2927543,0.1050682,-0.32994312,0.29000244,0.16096826,-0.22368273,-0.220613
592,999,mickey,-0.004613432,-0.5850571,0.29116514,0.15282065,1.0154313,-0.4612526,-0.3406761,0.20454265,-0.65726125,-0.25805405,0.3997994,-0.014704796,0.08207981,-0.06851604,0.10925169,0.1431159,-0.4737998,0.4706063,-0.05001223,-0.29689723,-0.006956644,-0.33527014,0.16410093,-0.7127878,-0.021008955,-0.28111094,0.12912633,-0.33079132,-0.57462317,-0.2751687,0.14925733,-0.03530963,-0.19140016,-0.23455258,-0.055167634,0.12245664
593,999,daisy,-0.46071973,-0.20889553,-0.1901243,-0.3558971,-0.16439739,-0.5198441,-0.25449935,0.51804465,-0.5111009,0.40110755,-0.7027717,-0.26802653,0.06738449,0.39487487,0.105397955,0.48839003,-0.07505919,0.51029587,0.09112124,0.33086133,0.19566078,0.3591938,0.35343114,0.66223586,-0.07459394,0.53106403,-0.39820063,0.64429384,-0.48992434,0.29954666,-0.6374581,-0.0666196,-0.28388515,-0.4086742,0.57963467,-0.609191
594,999,daisy,-0.30746588,0.023601415,-0.12586077,-0.39123186,0.13030471,0.6783039,0.101448946,0.33268535,-0.035335142,0.41133428,-0.5867409,0.14067689,0.3075705,0.2175849,0.36396837,0.28020972,0.45968565,0.42834145,0.20672874,0.28533334,0.18375467,0.34710655,0.14653283,0.534689,-0.16027388,0.25298667,-0.31665844,0.13869643,0.21085142,-0.38605386,-0.1350739,-0.23431931,0.32941332,-0.111151636,0.03494142,-0.12588117
595,999,daisy,-0.052778017,0.024585664,0.07661761,-0.5071905,1.1456367,-0.10725375,0.15440713,-0.1318608,0.21866414,0.0021923902,0.15567884,-0.57111055,0.3290149,-0.3077037,0.35350013,-0.3477983,0.9126234,-0.50517744,0.5622558,-0.21451092,0.6856954,-0.051383507,0.6161016,0.18170504,0.24827686,0.36644918,0.0044944426,0.36602688,-0.72819614,0.29651585,-0.35817337,-0.0026013944,-0.3331785,-0.447793,0.645572,0.33257794
596,999,daisy,-0.59112316,-0.083921604,-0.13876633,-0.54438967,0.5673957,-0.29384044,0.0757754,0.4647794,-0.29660857,0.6023996,-0.58542067,0.037532665,0.2345837,0.0028273358,0.3373368,0.0636715,0.42271635,0.31745973,0.12599245,-0.12923162,0.2729416,-0.13240218,0.27541658,0.49773726,0.016413864,0.12269281,-0.45127928,0.098740816,0.49819812,-0.52413744,-0.16865681,-0.41610092,0.77115154,-0.06297183,0.016832998,0.29519647
597,999,daisy,-0.3413281,0.29219177,-0.022347217,0.3601079,-0.24713479,-0.1542732,0.56120497,0.3695818,0.15514795,0.6539776,0.4854964,0.69153535,0.20393516,-0.030608987,0.43581173,0.023306638,0.2562389,0.87248516,-0.3545055,0.15802358,-0.5450767,-0.094497494,-0.09207858,-0.17587298,-0.23982209,-0.2598832,-0.10282469,-0.007321859,0.7208094,-0.1602443,-0.002654315,-0.0071614156,0.42498624,-0.009782339,0.28183684,-0.17630617
598,999,daisy,0.23236477,-0.09011128,0.24571434,-0.040349644,-0.3102165,0.46876678,0.05747057,-0.27534732,0.1212647,-0.3048229,0.025043607,-0.36289266,0.040441584,-0.22173858,0.07038948,-0.27097237,0.19561656,-0.37857383,0.18867874,-0.015863867,0.21693382,0.12987982,-0.1047643,0.45303097,-0.10213714,0.23791526,-0.3868304,0.008715884,0.23439476,-0.36108488,-0.059326917,-0.32604685,0.39846352,0.07785951,-0.35109457,-0.16547759
599,999,daisy,-0.3581317,-0.039975572,-0.16548978,-0.4606867,0.17642926,0.5894228,-0.007596791,0.28390187,-0.15591137,0.3661464,-0.7060264,0.090505034,0.14812727,0.14469787,0.19232275,0.17993863,0.31621063,0.28360826,0.11021417,0.13503177,0.11582439,0.18952046,-0.078551926,0.24638064,-0.093715884,0.136251,-0.17239827,-0.0052443696,-0.11170293,0.18198593,-0.02311504,-0.13701066,0.028865833,0.033352334,-0.08864828,0.44170898
600,999,mickey,-0.3195956,0.43488994,-0.8368723,-0.31117377,0.39130232,-0.5745745,0.14788172,-0.15096611,0.28880087,0.30197114,-0.76829344,0.7300764,-0.49897593,-0.18344739,-0.44780663,-0.37590942,-0.054629672,-0.61047286,-0.49924257,-0.062026195,-0.51109236,-0.16494998,-0.5104463,-0.33299506,-0.082089946,-0.0340241,-0.051717665,0.16920131,-0.8713012,0.32067478,-0.23022577,0.15386401,-0.46511665,-0.1896227,-0.6355006,-0.19323464
601,999,mickey,-0.10876857,-0.42489725,0.32867417,-0.18786031,-0.3617952,0.19518374,-0.28020045,0.042732738,-0.5038815,-0.08963012,-0.38868076,-0.3129222,-0.1274109,0.05504334,-0.11790988,0.069494925,-0.37163556,0.3678415,0.013701773,-0.018646553,0.03843373,-0.059252437,0.48266077,-0.19227402,0.20726793,0.07967129,0.28745,0.3818304,-0.2807848,0.174111,-0.2427756,0.33419865,-0.33071184,-0.321172,-0.19178668,0.16860756
602,999,mickey,0.17801988,-0.008943319,0.35964894,-0.20945676,0.07610363,0.3883184,0.38815498,-0.29390207,0.33173406,-0.18614186,0.039902326,-0.60073525,0.34632,-0.57345396,0.46996516,-0.64401615,0.77126867,-0.64283913,0.537591,-0.32757872,0.65395266,-0.20336302,0.58794546,0.15739834,0.30829307,0.35563725,-0.04837658,0.36857387,0.18327267,0.12528658,-0.2954105,-0.0034697375,0.021342024,-0.069819614,0.64925027,0.027806886
603,999,mickey,-0.009917125,-0.13574728,0.094042584,0.08877769,-0.19604525,-0.53107226,-0.15289637,0.13125631,-0.17927118,-0.022130826,0.21740974,-0.14460737,0.15109834,0.29292852,0.17736398,0.3261865,0.30307272,0.3839185,0.2448501,0.52958244,0.17505419,0.8423856,-0.7741025,0.8722152,-0.55984324,0.47172078,-0.7523544,-0.26242775,0.001655491,-0.06079235,0.08722239,-0.61443704,0.16144282,0.28865156,0.05590573,-0.16958627
604,999,daisy,-0.44656864,-0.2917985,-0.1281209,-0.4035557,-0.11907738,-0.5668073,-0.31309232,0.4634364,-0.5792074,0.3283361,-0.7404275,-0.35727882,0.01557411,0.3794167,0.054876886,0.45897743,-0.12207485,0.4968523,0.09338135,0.34297267,0.19399138,0.3979709,0.27720612,0.70416296,-0.09256644,0.5607723,-0.42588863,0.6324168,-0.44950047,0.35580647,-0.62470293,-0.082401656,-0.29000226,-0.35267764,0.5695704,-0.60668963
605,999,mickey,0.14546321,-0.11750604,0.22465138,-0.15387115,-0.0059218667,0.99084353,0.026398186,-0.22402214,0.040115926,-0.23775285,-0.18338029,-0.31592512,0.010420751,-0.2529916,0.03378055,-0.29082984,0.10728796,-0.3296699,0.14703146,-0.1768902,0.17058718,-0.12532386,0.07800337,0.007415902,0.1416978,0.0363684,0.1158542,-0.0055241296,0.7092371,0.7500966,0.047198147,0.1146146,-0.14082973,0.38085034,0.7641057,0.0060237045
606,999,daisy,-0.10022588,-0.17373425,0.42866734,-0.17475672,-0.13622233,-0.074233904,-0.085486285,0.1295027,-0.24575835,0.14138922,0.03211853,-0.6712913,-0.091369554,0.11460828,-0.097644396,0.15794593,-0.12329304,0.39642927,-0.2357861,-0.0075059445,-0.2839394,-0.12884289,-0.05496124,-0.43510032,-0.003280437,-0.26111516,0.23290168,-0.115571894,-0.2859274,-0.04376876,0.110798396,0.16160755,-0.1514919,-0.11688161,-0.16985881,0.2559693
607,999,daisy,-0.046362218,-0.1378358,0.3030761,-0.058818888,0.05614481,-0.92873406,-0.056482,-0.24070475,-0.19842458,-0.110265106,0.2737124,-0.5767121,-0.41702077,-0.43642688,-0.38499802,-0.57423556,-0.2250502,-0.5942328,-0.23769268,-0.5472653,-0.03476082,-0.6038858,-0.22534855,-0.1235195,0.26534697,-0.10202607,-0.07243869,0.0026446497,0.23584142,0.5251912,-0.04964404,-0.014271779,0.12356843,0.39712408,-0.702847,0.19419822
608,999,mickey,0.16308689,0.035308566,-0.25317743,-0.39654496,-0.19205198,-0.18357787,-0.23160364,-0.18198222,0.16931893,-0.22388954,-0.7472274,-0.29043305,-0.049004495,0.23942634,-0.22996745,0.24037871,-0.11967995,-0.23625721,0.078973465,0.14504011,-0.0215955,0.16939148,0.11196368,-0.1941575,0.09016276,-0.16609292,0.52259314,-0.13987443,-0.046414502,0.24305327,0.26215652,0.34829095,-0.39591601,0.07136788,-0.14906953,-0.18714455
609,999,mickey,0.7289362,0.107190125,-0.044037808,0.8327214,-1.0587597,0.27892086,-0.14776185,-0.48533374,0.2849854,-0.7885136,0.42852205,0.19654353,-0.22947977,-0.095833704,-0.37450862,-0.16989034,-0.7334373,-0.8280418,0.07370591,-0.07238601,0.2023175,-0.004007215,0.2550876,0.5154033,0.13543189,0.2574016,-0.18268837,0.35479394,0.1437225,0.034284364,-0.31595218,-0.059501514,0.092577085,-0.10392554,0.446892,-0.29326946
610,999,daisy,-0.57678556,0.016831636,-0.22691174,-0.5382742,0.5586681,-0.28962627,0.15919074,0.39270818,-0.1708537,0.6062664,-0.61334443,0.11696686,0.19606143,-0.083149076,0.31753704,-0.060178887,0.49396902,0.13954508,0.09253994,-0.14712521,0.244641,-0.14621784,0.22861205,0.5125827,-0.015690645,0.17522512,-0.53526694,0.17015356,0.30341294,-0.49457756,-0.27411646,-0.445524,0.7067327,-0.16757281,-0.0025557566,0.29502895
611,999,mickey,0.20750982,-0.11335053,0.33044747,0.5377503,-0.30697915,0.08806229,0.17591052,-0.026427278,-0.022635859,-0.17679766,0.71746063,0.10838613,0.02026833,-0.12944415,0.18235464,-0.03134043,-0.14949845,0.49348012,-0.35231405,0.16526945,-0.60009104,0.100351006,-0.67815495,-0.63654006,-0.49971786,-0.25082126,-0.099721745,-0.430142,-0.341971,0.48049784,0.20437892,-0.07675925,-0.4229077,-0.070407264,1.2465475,0.4343351
612,999,mickey,-0.13693313,0.010440259,-0.29072052,-0.25158465,1.1258106,0.7365552,0.09590962,-0.049306773,0.0534874,0.023452224,-0.36437073,0.43033096,0.11444254,-0.20155525,0.2400299,-0.24678248,0.5791983,-0.2418193,0.20473355,0.101425916,0.17651397,0.4030169,-0.9019489,0.5312563,-0.4658125,0.2832416,-0.7464635,-0.4963348,0.17080277,-0.023957778,0.25497174,-0.69584996,0.41417548,0.49667656,-0.5182487,0.7191034
613,999,daisy,-0.2620398,-0.17873953,-0.015303582,-0.741692,0.43849164,-0.12192189,-0.09995411,-0.009861974,-0.17900269,0.076159224,-0.79947364,-0.65379745,0.05640942,-0.2477665,0.05831684,-0.29571083,0.39455238,-0.57229006,0.32476524,-0.37854934,0.55071974,-0.22786513,-0.10653478,0.44514477,0.23259822,0.14708954,-0.25648585,-0.14123446,0.27805308,0.10368863,0.10887181,-0.31315106,0.45875105,0.56218773,-0.5626006,0.35234138
614,999,mickey,0.01394791,0.09457313,0.1748917,0.5071589,-0.24063176,-0.06199279,0.1907724,0.024957128,0.017502956,0.13083449,0.69936377,0.43624565,-0.22968012,0.031592548,-0.13106242,0.018966164,-0.34503073,0.5398187,-0.5566592,0.1730188,-0.74817616,-0.042464893,-0.5256756,-0.68638295,-0.22664614,-0.28729764,0.19044738,-0.048406377,-0.6371643,0.90778464,-0.019389322,0.28095952,-0.6980952,-0.21696824,0.9855388,0.7091689
615,999,mickey,-0.67665726,0.17720205,-0.39653534,-0.7637999,-0.4723506,0.7250729,0.12856159,0.52433556,-0.08221187,0.84378475,-1.3101436,0.1869569,0.15617004,0.2505775,0.19573697,0.26356053,0.41751516,0.29467803,0.021875426,0.095155604,0.122304484,0.020323893,0.10828545,0.6145761,0.08203008,0.1355315,-0.2178034,0.2186466,0.9200582,0.50961244,-0.16355191,-0.07293846,0.30501133,0.36845157,0.5316469,0.08762976
616,999,daisy,-0.092495464,0.022845201,0.039575506,-0.52750397,1.1335297,-0.21358792,0.11581855,-0.14401086,0.17857134,0.0144330645,0.12803543,-0.53389424,0.25992718,-0.324187,0.2731763,-0.38738158,0.85810727,-0.5650565,0.53760463,-0.27491072,0.6911961,-0.11747829,0.6190204,0.17100398,0.3042134,0.3500882,0.029792046,0.37809488,-0.6812685,0.3307392,-0.35966477,0.01582379,-0.318487,-0.41627422,0.65857476,0.3821468
617,999,daisy,0.13544135,0.055827867,0.1273663,-0.076866396,-0.19632299,0.687538,0.3262835,-0.31735218,0.28734913,-0.16761121,-0.2408399,-0.11986801,0.05546166,-0.43672758,0.24679896,-0.5578451,0.6601316,-0.49363157,0.15369655,0.09592124,0.09742667,0.36759296,-0.79538524,0.13316418,-0.44315413,0.43328574,-0.67420197,-0.13943067,-0.6533158,-0.042625736,-0.11658941,-0.5007398,-0.23267803,-0.08980006,0.69256276,-0.007970543
618,999,daisy,0.007302981,0.1043105,-0.20250237,-0.07705113,0.4024734,0.15705782,-0.0069761174,-0.15338412,0.099760816,-0.031190962,-0.20469302,0.23649335,-0.29814714,-0.08005916,-0.32519606,-0.12827283,-0.30056453,-0.18839967,-0.3881342,-0.12584282,-0.46048528,-0.27271807,-0.11693281,-0.7383467,0.0070445263,-0.3589725,0.33371577,-0.10262634,-0.65899473,-0.15923278,0.070881315,0.24245895,-0.32949254,-0.37433153,0.2158362,0.104478694
619,999,daisy,-0.085220344,0.2046054,-0.15858717,0.21534696,-0.18169759,-0.0017319961,0.13088915,0.25636235,0.12509216,0.2741667,0.20970069,0.3462826,0.21337135,0.2768381,0.23687814,0.34513283,0.2245406,0.48951524,-0.0008835056,0.35545996,-0.12767442,0.37436077,-0.2920498,0.2135201,-0.30098978,0.013222382,-0.1765255,-0.1878088,0.025549686,-0.058029123,0.13684595,-0.16501428,0.10497982,0.074546225,-0.2784727,0.05575049
620,999,daisy,0.21299668,-0.22189695,0.06655945,0.5642814,0.017497182,0.61888903,-0.04414935,0.13251236,-0.17204866,-0.28844583,0.49309313,0.6204016,0.41323614,-0.05791518,0.42729312,0.08628679,-0.14856504,0.2081664,0.48312008,-0.1636459,0.58779496,-0.11267702,0.72609055,-0.039085913,0.32018432,0.16167004,0.22982626,0.1902666,0.014164236,0.2298858,-0.0797686,0.1651669,-0.14954108,0.034361526,0.09129052,0.039091274
621,999,daisy,0.42505354,0.27720657,-0.1388948,0.38786978,-0.18676513,0.634194,0.142617,-0.061435673,0.5251497,-0.2479274,0.51036185,0.20906377,0.5254314,0.19026382,0.4363523,0.28254506,0.49666393,0.0486522,0.52665454,0.30064255,0.35299253,0.4613845,0.4013198,0.046614937,-0.039155573,0.043086194,0.37627202,-0.2268164,0.81764483,0.007262341,0.35785547,0.1664962,-0.1314184,0.19259967,0.8468865,0.090993956
622,999,daisy,0.017453048,0.06017761,0.13243401,-0.41585365,1.0695347,0.1281129,0.24557455,-0.059100825,0.3070929,0.024767036,0.22538498,-0.5898867,0.47429195,-0.22542603,0.5182983,-0.20733224,0.9838273,-0.3130011,0.5744024,-0.062008508,0.6301094,0.08677581,0.61797464,0.19570145,0.12517375,0.37871313,-0.038942672,0.35270458,-0.8202625,0.21036606,-0.3629472,-0.0245659,-0.36096117,-0.5284881,0.620263,0.20067301
623,999,daisy,0.06363182,0.06667655,-0.19586092,-0.03187235,0.45796654,0.1455485,-0.092887595,-0.18760724,0.06071821,-0.113866635,-0.1673019,0.25462297,-0.3620116,-0.012441533,-0.4218559,-0.06395702,-0.4571272,-0.18314874,-0.40820184,-0.06890318,-0.47601518,-0.21516237,-0.0876167,-0.63481396,0.0077053397,-0.3142961,0.3245747,-0.018462114,-0.642616,-0.08182773,0.0034696406,0.2688387,-0.38287646,-0.40987137,0.375484,-0.0032036097
624,999,daisy,-0.21037063,0.0035534906,-0.15763392,-0.29217574,0.24587607,0.43297103,0.030759957,0.16068849,-0.03935066,0.2208111,-0.44550547,0.14973016,0.13367832,0.07446625,0.16129309,0.097378105,0.23647563,0.16499504,0.11651943,0.0743718,0.10105419,0.086800404,0.048694488,-0.09027097,0.04269705,0.07644429,0.13424566,0.07568891,-0.4637824,0.48696885,-0.04463094,0.14690375,-0.40008503,-0.027550569,-0.20166679,0.054406486
625,999,mickey,0.43006933,0.47336915,-0.24374788,0.34941533,0.26280582,0.10255322,0.30406988,-0.12997559,0.76389784,-0.16647306,0.6018041,0.12894443,0.5388735,0.1234444,0.4458477,0.11646646,0.64037794,-0.45218784,0.7259909,0.3142965,0.77935505,0.4770538,0.949778,0.9583429,0.19110775,0.6581564,-0.11237422,0.7444071,-0.29272747,-0.35050797,-0.5329349,0.024486812,0.03593414,-0.4597572,-0.34232494,-0.67298394
626,999,daisy,-0.08009601,-0.16436887,0.22972837,-0.22763848,-0.63808787,-0.14456691,-0.16899776,-0.04879281,-0.24100696,-0.024072768,-0.29124585,-0.6301784,-0.24242797,-0.079585485,-0.26963708,-0.1180561,-0.2512691,-0.15609275,-0.1467456,-0.2242885,-0.04526714,-0.29526994,0.2588967,-0.103558116,0.1732961,-0.06992157,0.04625908,0.18028325,-0.14703293,-0.41220263,-0.15460761,0.044338923,0.17993943,-0.27058738,-0.34160674,0.19921654
627,999,mickey,-0.25322744,-0.20190217,-0.59590495,-0.51746494,0.55334824,-0.35423306,-0.6541724,0.3002285,-0.4427433,0.071042635,-1.0620917,0.13468318,-0.16795404,0.7595411,-0.35504454,0.8487925,-0.48199767,0.36914164,-0.04074549,0.59249425,-0.07708839,0.7279442,-0.4697007,0.8631043,-0.35050195,0.21464498,-0.32186532,-0.1253949,0.2958207,0.491185,0.083060205,-0.2139432,-0.073123574,0.34095246,0.49784547,-0.22289987
628,999,mickey,-0.15251742,-0.20560831,0.1977437,-0.1123427,-0.1491665,-0.46460497,-0.08112867,0.32464632,-0.2401329,0.1702864,0.077636994,-0.31028533,0.39892247,0.38094905,0.4675625,0.49909645,0.5583133,0.84714025,0.35644588,0.6132846,0.1852998,0.87118375,-0.3844458,0.5161794,-0.4975023,0.36695367,-0.38911214,-0.23825333,0.033684615,-0.18907765,0.16901769,-0.3445005,-0.0035551079,0.13373351,0.15804625,-0.123216264
629,999,daisy,-0.27784142,-0.51121294,0.15156092,-0.45779833,0.09310081,-0.5522566,-0.43944448,0.23483554,-0.6783293,0.026999721,-0.64474964,-0.68307334,-0.114867665,0.32021475,-0.07844379,0.37073368,-0.24383305,0.4423392,0.065507315,0.41247874,0.113589644,0.54237443,-0.04082486,0.789792,-0.23097664,0.59601,-0.5354652,0.5076809,-0.40865183,0.49188092,-0.53898716,-0.1758889,-0.3041206,-0.22853546,0.5880512,-0.48176757
630,999,mickey,0.12530762,0.5374659,-0.37272194,0.7113885,-0.58723104,-0.15312673,0.36127865,0.06535434,0.50317174,0.1395427,0.6699834,0.72324795,0.24217191,-0.02557951,0.27499437,-0.045631416,0.35360998,-0.12271545,0.15706357,0.06496919,0.12338358,0.1075328,-0.15040982,-0.04314517,-0.017004305,0.06937991,0.048303183,-0.08047054,-0.21394177,0.46120512,0.07754319,0.047915682,-0.28410468,0.209521,-0.49751356,-0.2401663
631,999,mickey,-0.2794639,0.04099382,-0.5078628,-0.40322623,0.65166587,0.9501384,0.006799235,0.08499386,-0.032533124,0.16537648,-0.8816134,0.586105,0.074743584,-0.1362975,0.13691173,-0.17262489,0.38300234,-0.36306155,0.19613442,-0.085656896,0.29251024,0.14074485,-0.65809995,0.5814994,-0.20292208,0.19358991,-0.59346145,-0.4309275,0.68926954,0.2510847,0.2502503,-0.575601,0.48250473,0.7471516,-0.45743814,0.45727828
632,999,daisy,0.3872152,0.50856596,-0.37703604,0.1556373,0.7368566,0.17634961,0.1357818,-0.55261034,0.73219264,-0.26353678,0.1989664,0.54269546,-0.25838265,0.1039201,-0.3792197,-0.15426828,0.12200757,-0.7183153,0.08783785,0.45865107,0.028490556,0.6059139,-0.27237046,0.912061,-0.08199331,0.50455135,-0.22442351,0.48995563,0.046526324,0.36511853,-0.33744293,0.04561781,-0.19370526,0.032018974,0.0073015806,-0.7495685
633,999,mickey,0.056440048,0.06109505,0.21168648,0.5345892,-0.2681633,-0.024739787,0.20906146,0.023416106,0.022551429,0.07885847,0.7285668,0.38749403,-0.16631669,0.0035781069,-0.047263317,0.019331278,-0.2999194,0.56823975,-0.5296349,0.18967916,-0.7480884,-0.0040768897,-0.57421273,-0.7012871,-0.30130938,-0.29458532,0.13703527,-0.13871695,-0.5745385,0.83159584,0.036573052,0.21430002,-0.65221167,-0.18865663,1.0665251,0.6641399
634,999,daisy,0.31299296,0.23553985,-0.2812144,0.25587904,0.43500686,-0.7286199,-0.09615694,-0.6321533,0.33495522,-0.43013057,0.33058247,0.38683888,-0.5810022,-0.052086778,-0.669469,-0.34042525,-0.3621981,-0.7456736,-0.13191256,0.24388862,-0.12868422,0.34161672,-0.24581449,0.5962568,-0.010722587,0.4485892,-0.20347014,0.61158246,-0.449464,0.2737247,-0.4933656,0.10496388,-0.31449333,-0.25086823,-0.24774686,-0.6641913
635,999,mickey,-0.10423066,0.18681751,0.09931321,-0.32284406,0.90887713,-0.1920319,0.071568966,-0.015049895,0.21640754,0.28209752,0.27855015,-0.28543952,-0.075591855,0.3098152,-0.13664111,0.2566526,0.285546,0.33773547,-0.19864237,0.40768185,-0.3710314,0.35666758,-0.38486353,0.21900016,-0.24174787,-0.0950789,-0.00995286,-0.05988019,-0.2605098,-0.14014931,0.0854791,-0.00218801,0.063033335,-0.11327814,-0.5311992,0.2655643
636,999,daisy,0.07288552,-0.3662133,-0.043088682,-0.20069546,-0.58680296,0.07422782,-0.63192713,-0.106215745,-0.4953339,-0.36739376,-0.7276304,-0.21874157,-0.4690148,0.19342776,-0.6509791,0.17022882,-0.9075642,-0.374054,-0.15989164,-0.08794933,0.054404248,-0.01726375,-0.31392252,0.77486306,-0.0037938806,0.10793396,-0.46047124,-0.00067851733,-0.075341664,0.37581435,-0.105046965,-0.3867793,0.38863906,0.18041644,-0.16318619,0.69016343
637,999,daisy,-0.082657866,-0.16353777,0.23270775,-0.22584294,-0.6322584,-0.14775679,-0.16884944,-0.042555783,-0.24317929,-0.0175781,-0.28628427,-0.6308212,-0.24207865,-0.07336627,-0.26975,-0.11004314,-0.2540984,-0.14260212,-0.15242556,-0.22151922,-0.053282477,-0.29612818,0.2571237,-0.115893535,0.17254788,-0.077212274,0.054649953,0.1764865,-0.15349714,-0.4084876,-0.15043777,0.050680496,0.1718827,-0.2719646,-0.33920142,0.2014069
638,999,daisy,-0.57393944,-0.15383248,-0.09506102,-0.514894,0.60349494,-0.26548412,0.0030154774,0.5002641,-0.37907922,0.5665441,-0.54812634,0.03013764,0.25072116,0.07105768,0.33308372,0.1583325,0.3305179,0.42390275,0.14957741,-0.105882265,0.2949627,-0.11022667,0.31634268,0.5052036,0.040784355,0.10389225,-0.3921135,0.073734224,0.6168438,-0.5080717,-0.11589143,-0.37918195,0.7816579,0.013204578,0.0048745,0.2810014
639,999,daisy,-0.26403734,-0.012704244,-0.16572085,-0.37624395,0.2528166,0.5421583,0.02138902,0.18947798,-0.073069796,0.2659737,-0.56937855,0.12365908,0.13490605,0.08711347,0.17491661,0.108692326,0.29115614,0.18520813,0.11734896,0.11082737,0.10750934,0.15332675,-0.023151174,0.08125176,-0.04307101,0.1289768,-0.040649354,0.058581308,-0.4110276,0.36873353,-0.07021098,-0.007575604,-0.23455477,-0.069337584,-0.032702994,0.20732662
640,999,mickey,0.24274902,0.10254862,0.12404523,0.21612914,-0.28622144,0.6991045,0.16925329,-0.2013997,0.2567609,-0.19028182,0.27222776,-0.015904004,0.0388516,-0.19627148,0.05594775,-0.21933722,0.07253562,-0.28200606,0.005866559,-0.10002408,-0.02426455,-0.084622875,-0.34115875,0.12472198,-0.03268762,-0.12257179,-0.05638307,-0.3165693,1.0685334,0.4878427,0.29393047,-0.085790955,0.25507653,0.71791774,0.22757635,-0.06715648
641,999,daisy,0.40851808,-0.042104464,-0.45469362,0.024154931,0.24222547,0.50387377,-0.44598478,-0.2060419,0.077832006,-0.53833395,-0.5836754,0.37589562,-0.12810561,0.38741657,-0.40276182,0.42651552,-0.77743334,-0.35990664,0.11921458,0.16993508,0.12721075,0.17197382,0.31492135,0.13895153,0.26678842,-0.0066564097,0.52392626,0.13234696,0.18215384,0.73038274,0.08323488,0.4705239,-0.5047621,0.2850247,0.047179494,-0.25786796
642,999,mickey,0.057315297,0.38749352,-0.28841057,0.57764256,-0.69927484,-0.44002452,0.24725597,0.07071093,0.32966623,0.11128927,0.5952732,0.4736279,0.18795244,-0.022526447,0.22387686,-0.02534795,0.29485893,-0.0099174315,0.111625366,0.04208936,0.047619734,0.08007758,-0.20427956,-0.27088994,-0.024517471,-0.027995067,0.17026392,-0.19652501,-0.1903261,0.33203676,0.19447936,0.11818144,-0.3623009,0.25415194,-0.39916417,-0.5450249
643,999,daisy,-0.27584043,-0.5124947,0.15417442,-0.45740643,0.09443273,-0.5513143,-0.43988532,0.23275438,-0.67829055,0.024394378,-0.6427856,-0.6855355,-0.11565313,0.3196944,-0.07925503,0.3700023,-0.24461268,0.44197235,0.065168776,0.41321388,0.11257725,0.5435567,-0.04346966,0.7897877,-0.23218054,0.5959482,-0.53587747,0.5064764,-0.40878257,0.49296367,-0.5380528,-0.17629965,-0.30463085,-0.2276863,0.5878444,-0.48088327
644,999,mickey,-0.019937944,-0.26229888,0.3605326,-0.48938718,0.28246325,0.09171893,0.10336041,-0.23111345,-0.06086107,-0.17574471,-0.2921327,-0.7819639,0.14920929,-0.5484665,0.23793186,-0.61715144,0.4500429,-0.6075054,0.45721376,-0.4953926,0.66706014,-0.42053723,0.8372899,0.023354601,0.4989757,0.3047765,0.09614762,0.51195824,0.09354263,4.6182784e-05,-0.391872,0.12999696,-0.01393269,-0.18716505,0.61359984,-0.2849983
645,999,daisy,0.38532194,-0.24004918,-0.12548651,0.5427553,-0.110409796,0.8103867,-0.33953956,0.007891177,-0.21887065,-0.53396577,-0.013048869,0.63120556,0.11156404,0.09642067,-0.037107177,0.22375979,-0.83128214,-0.12941688,0.3019553,-0.24182396,0.47411188,-0.27641737,0.8940137,-0.08605152,0.5154626,0.02030113,0.4810604,0.2837425,0.16464314,0.33701724,-0.09095117,0.39264578,-0.23619287,0.07492655,0.084431194,-0.12926416
